customer_id,age,gender,location,occupation,income,credit_score,kyc_status
1114,34,Female,Ahmedabad,Self-Employed,110198.0,619,Verified
1115,30,Male,Hyderabad,Salaried,457204.0,630,Verified
1116,37,Female,Delhi,Salaried,265510.0,747,Verified
1117,42,Male,Mumbai,Self-Employed,147534.0,835,Verified
1118,21,Male,Bengaluru,Farmer,150277.0,709,Verified
1119,27,Female,Jaipur,Salaried,317080.0,605,Verified
1120,20,Male,Mumbai,Salaried,188668.0,692,Verified
1121,58,Male,Chennai,Salaried,339482.0,622,Verified
1122,62,Male,Ahmedabad,Farmer,35732.0,653,Verified
1123,35,Male,Ahmedabad,Business,175736.0,684,Verified
1124,64,Female,Lucknow,Retired,97806.0,631,Verified
1125,53,Female,Ahmedabad,Retired,382249.0,643,Verified
1126,64,Male,Lucknow,Farmer,337000.0,716,Verified
1127,39,Male,Ahmedabad,Salaried,135904.0,728,Verified
1128,51,Male,Chennai,Retired,334830.0,588,Verified
1129,64,Male,Ahmedabad,Farmer,388430.0,743,Verified
1130,25,Female,Jaipur,Self-Employed,139336.0,677,Verified
1131,57,Female,Pune,Retired,587223.0,771,Verified
1132,66,Male,Delhi,Self-Employed,130770.0,776,Verified
1133,61,Male,Jaipur,Salaried,117159.0,663,Verified
1134,36,Male,Ahmedabad,Retired,224027.0,762,Verified
1135,59,Female,Hyderabad,Farmer,107767.0,638,Verified
1136,58,Female,Bengaluru,Business,140253.0,822,Verified
1137,54,Male,Pune,Retired,310414.0,642,Verified
1138,23,Male,Delhi,Retired,134798.0,739,Verified
1139,69,Female,Bengaluru,Retired,48194.0,694,Verified
1140,43,Female,Jaipur,Retired,166108.0,623,Verified
1141,51,Male,Chennai,Farmer,87748.0,786,Verified
1142,73,Male,Chennai,Farmer,223947.0,657,Not Started
1143,62,Male,Bengaluru,Business,202342.0,565,Verified
1144,23,Female,Hyderabad,Farmer,322172.0,465,Verified
1145,54,Male,Bengaluru,Farmer,229698.0,635,Verified
1146,74,Male,Jaipur,Salaried,256311.0,826,Verified
1147,50,Female,Bengaluru,Salaried,89192.0,816,Verified
1148,70,Male,Delhi,Self-Employed,215861.0,648,Verified
1149,39,Female,Hyderabad,Business,434118.0,678,Verified
1150,38,Male,Kolkata,Salaried,88151.0,670,Verified
1151,23,Male,Mumbai,Business,,596,Verified
1152,23,Female,Kolkata,Business,95836.0,629,Verified
1153,72,Male,Lucknow,Retired,79923.0,793,Verified
1154,65,Female,Bengaluru,Business,159169.0,752,Verified
1155,21,Female,Chennai,Retired,204750.0,733,Verified
1156,47,Male,Kolkata,Self-Employed,230280.0,596,Verified
1157,28,Female,Ahmedabad,Self-Employed,74828.0,718,Verified
1158,47,Male,Jaipur,Self-Employed,172944.0,514,Verified
1159,48,Female,Kolkata,Retired,88315.0,781,Verified
1160,41,Male,Pune,Retired,54538.0,731,Verified
1161,72,Female,Hyderabad,Self-Employed,,595,Verified
1162,26,Male,Jaipur,Retired,84920.0,847,Verified
1163,72,Male,Chennai,Farmer,182218.0,557,Verified
1164,20,Female,Lucknow,Farmer,266020.0,755,Verified
1165,68,Female,Kolkata,Retired,55054.0,757,Verified
1166,48,Male,Hyderabad,Retired,164584.0,604,Verified
1167,57,Male,Mumbai,Salaried,65774.0,706,Verified
1168,54,Female,Hyderabad,Salaried,194357.0,570,Verified
1169,53,Female,Hyderabad,Business,91708.0,468,Verified
1170,41,Male,Jaipur,Business,70913.0,619,Verified
1171,48,Male,Mumbai,Business,215302.0,657,Verified
1172,23,Male,Hyderabad,Self-Employed,93699.0,764,Verified
1173,19,Female,Pune,Farmer,110241.0,715,Verified
1174,37,Male,Kolkata,Self-Employed,35172.0,717,Verified
1175,45,Male,Kolkata,Retired,235139.0,623,Verified
1176,28,Female,Pune,Salaried,218064.0,664,Pending
1177,21,Male,Kolkata,Retired,133689.0,630,Verified
1178,32,Male,Hyderabad,Retired,53287.0,605,Verified
1179,23,Male,Lucknow,Salaried,,659,Verified
1180,71,Male,Hyderabad,Retired,89343.0,716,Verified
1181,66,Male,Jaipur,Business,101518.0,661,Verified
1182,47,Female,Ahmedabad,Salaried,533506.0,682,Verified
1183,73,Male,Lucknow,Retired,87362.0,769,Verified
1184,55,Female,Chennai,Business,208007.0,667,Pending
1185,68,Female,Chennai,Business,186699.0,596,Verified
1186,74,Female,Lucknow,Farmer,168401.0,757,Verified
1187,19,Male,Hyderabad,Business,157818.0,732,Verified
1188,32,Male,Bengaluru,Self-Employed,167014.0,737,Verified
1189,28,Male,Ahmedabad,Salaried,156869.0,763,Verified
1190,25,Male,Pune,Salaried,129165.0,748,Verified
1191,43,Male,Hyderabad,Salaried,329974.0,712,Pending
1192,68,Female,Lucknow,Retired,60621.0,900,Verified
1193,62,Male,Bengaluru,Retired,245948.0,600,Verified
1194,61,Male,Hyderabad,Self-Employed,218252.0,660,Verified
1195,22,Male,Bengaluru,Business,202610.0,792,Verified
1196,23,Female,Lucknow,Retired,260456.0,722,Verified
1197,43,Male,Hyderabad,Business,126051.0,774,Verified
1198,71,Female,Mumbai,Business,43417.0,724,Verified
1199,21,Male,Kolkata,Retired,127596.0,826,Verified
1200,36,Female,Lucknow,Retired,73518.0,624,Pending
1201,37,Female,Chennai,Self-Employed,85895.0,824,Verified
1202,50,Male,Chennai,Farmer,63231.0,809,Verified
1203,37,Male,Ahmedabad,Salaried,100067.0,607,Verified
1204,66,Male,Delhi,Retired,93156.0,763,Verified
1205,29,Male,Chennai,Retired,31999.0,706,Verified
1206,64,Female,Delhi,Business,202832.0,658,Verified
1207,18,Female,Mumbai,Farmer,504939.0,549,Verified
1208,43,Female,Lucknow,Retired,191711.0,624,Verified
1209,31,Female,Bengaluru,Farmer,,770,Verified
1210,55,Male,Ahmedabad,Salaried,128946.0,779,Verified
1211,54,Male,Kolkata,Business,103508.0,692,Verified
1212,28,Female,Pune,Self-Employed,140649.0,779,Verified
1213,53,Male,Delhi,Salaried,130326.0,790,Verified
1214,30,Female,Kolkata,Farmer,80448.0,723,Verified
1215,60,Male,Ahmedabad,Farmer,365760.0,648,Verified
1216,20,Male,Ahmedabad,Salaried,54596.0,747,Verified
1217,50,Female,Chennai,Farmer,205048.0,751,Verified
1218,23,Male,Kolkata,Self-Employed,125402.0,767,Not Started
1219,67,Female,Hyderabad,Self-Employed,416857.0,783,Verified
1220,73,Female,Jaipur,Farmer,163492.0,594,Verified
1221,27,Female,Ahmedabad,Farmer,107372.0,666,Verified
1222,22,Female,Delhi,Self-Employed,114849.0,548,Pending
1223,40,Female,Pune,Farmer,136481.0,773,Verified
1224,27,Female,Pune,Retired,67126.0,691,Pending
1225,61,Male,Mumbai,Business,84110.0,746,Verified
1226,19,Male,Mumbai,Retired,45663.0,584,Verified
1227,30,Female,Chennai,Farmer,76589.0,829,Verified
1228,57,Male,Hyderabad,Farmer,140976.0,608,Verified
1229,19,Male,Chennai,Business,,775,Verified
1230,37,Male,Pune,Farmer,40636.0,720,Verified
1231,18,Female,Bengaluru,Business,122722.0,693,Verified
1232,54,Female,Pune,Self-Employed,186847.0,687,Verified
1233,26,Male,Ahmedabad,Business,120844.0,655,Verified
1234,34,Female,Kolkata,Business,91101.0,820,Verified
1235,26,Female,Kolkata,Retired,104058.0,711,Verified
1236,28,Female,Ahmedabad,Farmer,96331.0,602,Verified
1237,32,Female,Ahmedabad,Self-Employed,,677,Verified
1238,41,Female,Pune,Salaried,147900.0,720,Verified
1239,55,Male,Kolkata,Business,532114.0,786,Verified
1240,72,Female,Kolkata,Salaried,85287.0,658,Verified
1241,52,Male,Lucknow,Farmer,110097.0,664,Pending
1242,47,Female,Kolkata,Business,129182.0,711,Verified
1243,48,Female,Ahmedabad,Salaried,88220.0,784,Verified
1244,66,Male,Mumbai,Retired,257543.0,593,Verified
1245,22,Male,Hyderabad,Salaried,32128.0,752,Verified
1246,61,Female,Bengaluru,Retired,96893.0,670,Verified
1247,67,Male,Ahmedabad,Self-Employed,217725.0,682,Not Started
1248,31,Female,Kolkata,Farmer,111697.0,880,Not Started
1249,70,Male,Delhi,Salaried,81430.0,693,Verified
1250,73,Male,Pune,Business,173590.0,774,Verified
1251,28,Female,Pune,Farmer,229534.0,771,Pending
1252,26,Female,Hyderabad,Salaried,151203.0,609,Verified
1253,51,Female,Ahmedabad,Business,82394.0,553,Verified
1254,29,Male,Hyderabad,Business,175207.0,779,Verified
1255,52,Female,Mumbai,Business,104691.0,617,Verified
1256,52,Female,Jaipur,Business,208379.0,568,Not Started
1257,18,Female,Chennai,Salaried,324472.0,797,Verified
1258,57,Female,Delhi,Self-Employed,27908.0,623,Verified
1259,39,Female,Chennai,Retired,142435.0,644,Verified
1260,46,Male,Jaipur,Retired,47031.0,877,Verified
1261,25,Male,Delhi,Retired,576698.0,568,Pending
1262,28,Female,Chennai,Self-Employed,100622.0,603,Verified
1263,58,Male,Delhi,Business,208527.0,670,Verified
1264,54,Female,Hyderabad,Business,130458.0,689,Verified
1265,31,Male,Bengaluru,Farmer,82302.0,634,Verified
1266,47,Female,Lucknow,Retired,76632.0,611,Verified
1267,52,Female,Delhi,Retired,345037.0,838,Verified
1268,38,Male,Jaipur,Business,236467.0,732,Not Started
1269,54,Male,Hyderabad,Retired,427689.0,759,Pending
1270,22,Male,Lucknow,Business,137761.0,698,Verified
1271,36,Female,Hyderabad,Business,158380.0,734,Pending
1272,31,Female,Mumbai,Business,113514.0,789,Pending
1273,43,Male,Kolkata,Salaried,112168.0,625,Verified
1274,21,Female,Pune,Salaried,71315.0,732,Verified
1275,42,Male,Mumbai,Salaried,140141.0,769,Pending
1276,62,Male,Jaipur,Salaried,82988.0,841,Verified
1277,59,Female,Ahmedabad,Self-Employed,173710.0,875,Verified
1278,42,Male,Ahmedabad,Farmer,147562.0,715,Verified
1279,35,Male,Pune,Farmer,158357.0,806,Verified
1280,57,Male,Hyderabad,Business,364061.0,483,Pending
1281,25,Male,Bengaluru,Retired,130271.0,841,Verified
1282,56,Male,Jaipur,Salaried,209826.0,648,Pending
1283,57,Male,Pune,Farmer,456300.0,689,Verified
1284,31,Female,Lucknow,Farmer,291843.0,747,Verified
1285,49,Male,Lucknow,Salaried,266173.0,696,Verified
1286,68,Female,Ahmedabad,Self-Employed,110856.0,726,Verified
1287,55,Male,Kolkata,Self-Employed,152938.0,844,Verified
1288,50,Male,Hyderabad,Farmer,60418.0,677,Verified
1289,40,Female,Ahmedabad,Self-Employed,179755.0,617,Verified
1290,32,Female,Bengaluru,Salaried,157106.0,864,Verified
1291,50,Male,Pune,Farmer,135135.0,754,Verified
1292,42,Female,Delhi,Salaried,246796.0,873,Verified
1293,34,Female,Bengaluru,Self-Employed,64559.0,783,Verified
1294,50,Female,Delhi,Salaried,355371.0,597,Verified
1295,64,Male,Hyderabad,Self-Employed,,764,Verified
1296,72,Male,Pune,Self-Employed,127723.0,626,Verified
1297,19,Male,Lucknow,Salaried,121876.0,710,Verified
1298,31,Female,Lucknow,Self-Employed,177791.0,703,Verified
1299,70,Male,Mumbai,Business,331874.0,572,Verified
1300,57,Female,Lucknow,Salaried,141629.0,640,Verified
1301,57,Male,Jaipur,Business,145280.0,897,Verified
1302,68,Male,Mumbai,Salaried,134709.0,730,Verified
1303,56,Female,Mumbai,Self-Employed,388176.0,695,Pending
1304,68,Male,Lucknow,Self-Employed,106795.0,864,Pending
1305,23,Female,Ahmedabad,Farmer,130914.0,676,Verified
1306,23,Female,Kolkata,Farmer,320636.0,702,Verified
1307,20,Female,Kolkata,Business,145540.0,794,Verified
1308,24,Female,Jaipur,Self-Employed,263612.0,675,Verified
1309,68,Female,Chennai,Farmer,,646,Verified
1310,25,Female,Ahmedabad,Self-Employed,117810.0,518,Verified
1311,59,Female,Chennai,Salaried,324701.0,630,Verified
1312,69,Male,Delhi,Farmer,88805.0,629,Verified
1313,32,Male,Ahmedabad,Business,121689.0,723,Verified
1314,64,Male,Pune,Farmer,155439.0,658,Verified
1315,46,Male,Chennai,Self-Employed,73608.0,893,Pending
1316,50,Female,Jaipur,Retired,103955.0,620,Pending
1317,69,Female,Jaipur,Retired,142569.0,829,Pending
1318,47,Female,Ahmedabad,Self-Employed,137037.0,728,Verified
1319,56,Male,Mumbai,Salaried,287280.0,778,Verified
1320,44,Female,Pune,Farmer,336003.0,773,Verified
1321,53,Male,Hyderabad,Retired,79726.0,521,Verified
1322,46,Female,Pune,Salaried,142452.0,709,Verified
1323,55,Female,Jaipur,Self-Employed,199695.0,687,Pending
1324,74,Male,Delhi,Salaried,330978.0,613,Not Started
1325,50,Male,Chennai,Self-Employed,205067.0,749,Verified
1326,54,Male,Chennai,Farmer,158665.0,855,Verified
1327,44,Female,Delhi,Salaried,198774.0,482,Verified
1328,72,Female,Bengaluru,Farmer,199638.0,664,Verified
1329,50,Female,Ahmedabad,Salaried,76372.0,604,Pending
1330,21,Male,Jaipur,Self-Employed,149594.0,716,Verified
1331,39,Male,Kolkata,Self-Employed,319815.0,682,Verified
1332,19,Female,Lucknow,Salaried,117664.0,658,Verified
1333,27,Female,Delhi,Self-Employed,144014.0,768,Verified
1334,22,Male,Delhi,Business,115208.0,849,Verified
1335,27,Male,Pune,Business,33246.0,900,Pending
1336,50,Female,Ahmedabad,Farmer,134909.0,647,Verified
1337,71,Male,Ahmedabad,Business,159704.0,555,Verified
1338,55,Male,Kolkata,Business,97979.0,757,Verified
1339,30,Male,Lucknow,Retired,66651.0,846,Verified
1340,48,Female,Ahmedabad,Retired,78561.0,779,Verified
1341,64,Female,Mumbai,Retired,,846,Verified
1342,53,Female,Jaipur,Retired,435180.0,690,Verified
1343,62,Female,Mumbai,Self-Employed,305425.0,658,Not Started
1344,41,Male,Bengaluru,Farmer,59480.0,719,Verified
1345,69,Male,Jaipur,Farmer,222521.0,681,Verified
1346,73,Female,Hyderabad,Business,89510.0,766,Pending
1347,32,Male,Jaipur,Farmer,93961.0,792,Not Started
1348,46,Female,Jaipur,Business,100994.0,799,Verified
1349,25,Male,Kolkata,Farmer,203545.0,753,Verified
1350,22,Male,Mumbai,Salaried,236938.0,730,Verified
1351,46,Male,Lucknow,Salaried,125641.0,777,Verified
1352,64,Male,Pune,Farmer,126926.0,543,Verified
1353,21,Male,Kolkata,Self-Employed,176056.0,727,Verified
1354,29,Male,Jaipur,Business,187362.0,714,Verified
1355,62,Female,Pune,Farmer,269881.0,728,Verified
1356,19,Male,Chennai,Business,61659.0,702,Verified
1357,44,Female,Pune,Retired,134863.0,746,Verified
1358,48,Female,Delhi,Farmer,70206.0,661,Verified
1359,68,Female,Kolkata,Self-Employed,129241.0,806,Verified
1360,68,Female,Kolkata,Retired,,750,Verified
1361,53,Female,Delhi,Farmer,129567.0,722,Verified
1362,53,Male,Chennai,Salaried,82467.0,650,Not Started
1363,43,Male,Ahmedabad,Farmer,54591.0,779,Verified
1364,60,Male,Ahmedabad,Salaried,37924.0,727,Verified
1365,44,Female,Ahmedabad,Salaried,123166.0,645,Verified
1366,22,Female,Ahmedabad,Farmer,102888.0,705,Verified
1367,37,Male,Mumbai,Farmer,,763,Verified
1368,28,Male,Delhi,Salaried,294646.0,756,Verified
1369,27,Female,Chennai,Business,79566.0,751,Verified
1370,57,Male,Jaipur,Retired,311795.0,717,Verified
1371,55,Female,Bengaluru,Self-Employed,353029.0,797,Verified
1372,23,Female,Kolkata,Farmer,41335.0,815,Verified
1373,25,Female,Pune,Retired,140847.0,772,Verified
1374,40,Female,Ahmedabad,Retired,104839.0,660,Pending
1375,64,Female,Pune,Business,23223.0,620,Verified
1376,43,Male,Bengaluru,Retired,56006.0,663,Verified
1377,63,Female,Kolkata,Farmer,212132.0,876,Verified
1378,60,Female,Hyderabad,Retired,,733,Verified
1379,29,Male,Lucknow,Farmer,229030.0,890,Not Started
1380,43,Male,Chennai,Farmer,161810.0,699,Pending
1381,30,Male,Mumbai,Salaried,131558.0,688,Verified
1382,57,Male,Pune,Business,365711.0,703,Verified
1383,35,Female,Ahmedabad,Self-Employed,483566.0,702,Verified
1384,42,Female,Delhi,Salaried,93704.0,644,Verified
1385,50,Male,Pune,Self-Employed,40135.0,612,Pending
1386,64,Male,Kolkata,Farmer,37839.0,752,Verified
1387,57,Female,Hyderabad,Salaried,294528.0,799,Verified
1388,60,Male,Chennai,Retired,129543.0,900,Verified
1389,29,Male,Delhi,Retired,148739.0,673,Verified
1390,61,Female,Lucknow,Self-Employed,45506.0,680,Verified
1391,53,Female,Kolkata,Farmer,84803.0,644,Verified
1392,65,Male,Hyderabad,Self-Employed,111604.0,805,Verified
1393,21,Male,Delhi,Business,150950.0,779,Verified
1394,22,Male,Lucknow,Retired,104909.0,635,Verified
1395,73,Female,Pune,Salaried,71511.0,633,Verified
1396,54,Female,Kolkata,Salaried,83221.0,790,Verified
1397,25,Male,Jaipur,Salaried,275129.0,742,Verified
1398,59,Female,Lucknow,Retired,154333.0,774,Verified
1399,66,Female,Hyderabad,Farmer,192393.0,634,Verified
1400,45,Male,Jaipur,Retired,77705.0,550,Verified
1401,48,Male,Jaipur,Retired,22645.0,635,Verified
1402,26,Female,Mumbai,Salaried,97357.0,768,Verified
1403,71,Male,Hyderabad,Retired,79226.0,889,Verified
1404,68,Male,Jaipur,Salaried,164293.0,673,Verified
1405,46,Female,Pune,Farmer,956881.0,900,Verified
1406,31,Female,Kolkata,Business,202218.0,780,Not Started
1407,57,Female,Kolkata,Salaried,688022.0,591,Not Started
1408,58,Female,Pune,Self-Employed,187449.0,728,Not Started
1409,39,Female,Mumbai,Business,91315.0,783,Verified
1410,28,Male,Chennai,Farmer,164185.0,503,Verified
1411,40,Female,Mumbai,Business,387854.0,764,Verified
1412,18,Male,Kolkata,Salaried,399408.0,809,Pending
1413,63,Male,Chennai,Farmer,94353.0,743,Not Started
1414,54,Female,Mumbai,Self-Employed,155113.0,704,Verified
1415,38,Female,Jaipur,Salaried,56525.0,695,Verified
1416,43,Male,Chennai,Salaried,218557.0,690,Verified
1417,63,Female,Kolkata,Farmer,338410.0,610,Verified
1418,53,Male,Pune,Farmer,136473.0,651,Verified
1419,71,Male,Ahmedabad,Business,89283.0,674,Pending
1420,40,Male,Jaipur,Self-Employed,165393.0,719,Verified
1421,74,Female,Jaipur,Business,171181.0,662,Verified
1422,18,Female,Ahmedabad,Business,139900.0,636,Not Started
1423,71,Male,Lucknow,Salaried,148335.0,774,Verified
1424,72,Female,Bengaluru,Farmer,120056.0,741,Verified
1425,68,Male,Delhi,Salaried,242213.0,664,Verified
1426,57,Female,Hyderabad,Self-Employed,207261.0,753,Verified
1427,32,Male,Mumbai,Business,73876.0,671,Verified
1428,38,Male,Bengaluru,Self-Employed,72667.0,715,Verified
1429,64,Female,Mumbai,Farmer,114391.0,792,Verified
1430,26,Male,Bengaluru,Farmer,207337.0,658,Verified
1431,70,Male,Chennai,Retired,145631.0,610,Verified
1432,26,Female,Pune,Self-Employed,90591.0,697,Verified
1433,27,Female,Hyderabad,Salaried,155891.0,594,Verified
1434,69,Male,Hyderabad,Self-Employed,109263.0,686,Verified
1435,74,Male,Mumbai,Business,226000.0,686,Verified
1436,70,Male,Ahmedabad,Farmer,162728.0,500,Verified
1437,43,Male,Chennai,Farmer,110286.0,755,Verified
1438,58,Male,Lucknow,Self-Employed,153110.0,694,Verified
1439,52,Female,Hyderabad,Self-Employed,293323.0,810,Verified
1440,69,Female,Delhi,Self-Employed,94677.0,728,Verified
1441,42,Male,Mumbai,Business,169667.0,772,Not Started
1442,43,Male,Jaipur,Business,127736.0,811,Pending
1443,28,Male,Delhi,Salaried,172162.0,698,Verified
1444,55,Male,Kolkata,Self-Employed,89973.0,709,Verified
1445,19,Female,Mumbai,Salaried,142372.0,576,Verified
1446,24,Male,Mumbai,Retired,259029.0,815,Verified
1447,35,Male,Jaipur,Business,75947.0,697,Verified
1448,44,Female,Chennai,Farmer,60015.0,624,Verified
1449,51,Male,Jaipur,Retired,61398.0,772,Verified
1450,44,Female,Hyderabad,Farmer,66013.0,524,Pending
1451,34,Male,Pune,Retired,190459.0,673,Verified
1452,60,Female,Mumbai,Salaried,57325.0,787,Verified
1453,61,Female,Kolkata,Salaried,111442.0,672,Verified
1454,68,Female,Ahmedabad,Business,193102.0,648,Verified
1455,71,Female,Mumbai,Farmer,171099.0,674,Pending
1456,41,Male,Jaipur,Retired,,539,Verified
1457,42,Male,Bengaluru,Self-Employed,149426.0,770,Verified
1458,24,Female,Mumbai,Self-Employed,142100.0,699,Verified
1459,69,Female,Mumbai,Business,116478.0,686,Verified
1460,23,Male,Kolkata,Farmer,117418.0,687,Verified
1461,70,Male,Kolkata,Self-Employed,509536.0,711,Verified
1462,41,Male,Mumbai,Business,216552.0,765,Verified
1463,50,Male,Bengaluru,Business,590303.0,705,Verified
1464,66,Male,Pune,Farmer,98896.0,594,Verified
1465,46,Female,Lucknow,Self-Employed,126629.0,758,Verified
1466,60,Male,Bengaluru,Self-Employed,59918.0,752,Verified
1467,39,Male,Bengaluru,Self-Employed,81982.0,727,Verified
1468,43,Female,Bengaluru,Salaried,417128.0,801,Not Started
1469,45,Female,Pune,Self-Employed,97419.0,712,Verified
1470,67,Female,Chennai,Retired,421497.0,804,Verified
1471,38,Female,Chennai,Salaried,63195.0,829,Pending
1472,66,Male,Bengaluru,Salaried,70822.0,759,Not Started
1473,24,Female,Lucknow,Salaried,108582.0,646,Verified
1474,34,Female,Jaipur,Salaried,128252.0,698,Verified
1475,37,Male,Delhi,Business,231852.0,815,Verified
1476,58,Female,Chennai,Retired,174637.0,582,Verified
1477,66,Female,Ahmedabad,Farmer,103799.0,676,Verified
1478,37,Male,Kolkata,Self-Employed,123009.0,680,Verified
1479,71,Male,Pune,Salaried,110036.0,636,Verified
1480,39,Male,Pune,Farmer,76973.0,784,Verified
1481,45,Male,Delhi,Business,78215.0,742,Verified
1482,57,Male,Chennai,Farmer,246898.0,649,Verified
1483,66,Female,Lucknow,Salaried,44494.0,761,Verified
1484,24,Male,Lucknow,Retired,351658.0,696,Verified
1485,18,Female,Kolkata,Farmer,108467.0,634,Verified
1486,49,Female,Bengaluru,Salaried,83826.0,649,Pending
1487,30,Female,Jaipur,Salaried,207701.0,747,Verified
1488,47,Female,Chennai,Self-Employed,324854.0,789,Verified
1489,40,Male,Lucknow,Self-Employed,260558.0,668,Verified
1490,68,Male,Delhi,Retired,180072.0,756,Verified
1491,73,Female,Kolkata,Self-Employed,255792.0,844,Verified
1492,36,Female,Mumbai,Retired,47577.0,602,Verified
1493,49,Female,Kolkata,Business,97431.0,740,Pending
1494,47,Male,Lucknow,Business,77134.0,780,Pending
1495,46,Female,Mumbai,Self-Employed,277835.0,701,Verified
1496,66,Male,Ahmedabad,Business,105864.0,815,Verified
1497,62,Female,Hyderabad,Farmer,221293.0,896,Verified
1498,46,Female,Kolkata,Farmer,183784.0,739,Verified
1499,47,Male,Delhi,Farmer,79429.0,690,Verified
1500,33,Female,Delhi,Business,93697.0,793,Verified
1501,57,Male,Jaipur,Farmer,289610.0,781,Verified
1502,36,Male,Bengaluru,Retired,83676.0,495,Verified
1503,35,Male,Kolkata,Salaried,143619.0,709,Verified
1504,18,Female,Lucknow,Self-Employed,83323.0,676,Verified
1505,31,Female,Hyderabad,Retired,110374.0,743,Verified
1506,68,Female,Chennai,Farmer,129612.0,693,Verified
1507,64,Male,Lucknow,Salaried,83306.0,702,Verified
1508,67,Female,Delhi,Self-Employed,74887.0,636,Pending
1509,19,Female,Ahmedabad,Retired,158224.0,772,Verified
1510,71,Male,Lucknow,Self-Employed,80271.0,850,Verified
1511,45,Female,Pune,Business,81929.0,637,Verified
1512,66,Male,Delhi,Farmer,75854.0,591,Verified
1513,67,Female,Kolkata,Retired,127167.0,711,Verified
1514,47,Male,Ahmedabad,Retired,234737.0,707,Verified
1515,55,Male,Pune,Salaried,329034.0,809,Verified
1516,68,Male,Mumbai,Salaried,86202.0,605,Verified
1517,21,Female,Hyderabad,Salaried,484168.0,664,Verified
1518,18,Male,Delhi,Self-Employed,72924.0,527,Verified
1519,25,Male,Kolkata,Farmer,255283.0,826,Verified
1520,46,Female,Pune,Self-Employed,86421.0,731,Verified
1521,72,Female,Pune,Farmer,79019.0,670,Verified
1522,56,Male,Bengaluru,Retired,85233.0,597,Verified
1523,20,Male,Pune,Self-Employed,,605,Verified
1524,49,Male,Hyderabad,Self-Employed,188713.0,745,Verified
1525,27,Male,Ahmedabad,Self-Employed,199171.0,615,Verified
1526,27,Female,Ahmedabad,Business,75630.0,718,Verified
1527,36,Female,Pune,Farmer,73586.0,883,Verified
1528,63,Female,Kolkata,Farmer,76881.0,680,Verified
1529,51,Male,Delhi,Self-Employed,124640.0,628,Not Started
1530,50,Female,Kolkata,Business,117466.0,742,Verified
1531,40,Female,Jaipur,Self-Employed,75350.0,605,Pending
1532,72,Female,Delhi,Farmer,,856,Verified
1533,45,Female,Mumbai,Retired,517902.0,829,Verified
1534,49,Female,Hyderabad,Business,98437.0,696,Verified
1535,67,Female,Kolkata,Business,102733.0,633,Verified
1536,24,Male,Bengaluru,Self-Employed,186427.0,673,Verified
1537,46,Female,Ahmedabad,Retired,95293.0,684,Verified
1538,25,Female,Pune,Farmer,199063.0,742,Verified
1539,18,Female,Delhi,Salaried,86584.0,798,Verified
1540,74,Male,Pune,Farmer,400021.0,621,Verified
1541,72,Female,Mumbai,Farmer,163876.0,795,Verified
1542,20,Female,Jaipur,Retired,91857.0,762,Verified
1543,41,Male,Pune,Business,93600.0,666,Pending
1544,40,Male,Kolkata,Farmer,97902.0,617,Verified
1545,25,Female,Delhi,Business,303656.0,719,Verified
1546,71,Female,Bengaluru,Retired,62240.0,619,Verified
1547,74,Female,Mumbai,Retired,89253.0,797,Pending
1548,64,Male,Lucknow,Self-Employed,95130.0,614,Verified
1549,54,Female,Hyderabad,Salaried,132004.0,756,Not Started
1550,20,Male,Jaipur,Retired,113248.0,703,Verified
1551,68,Male,Kolkata,Retired,54462.0,662,Pending
1552,50,Male,Hyderabad,Business,104831.0,701,Verified
1553,45,Male,Bengaluru,Retired,125526.0,801,Verified
1554,64,Male,Hyderabad,Farmer,91413.0,608,Verified
1555,25,Male,Ahmedabad,Self-Employed,201202.0,674,Verified
1556,51,Male,Delhi,Self-Employed,231340.0,646,Verified
1557,52,Male,Hyderabad,Farmer,127130.0,706,Verified
1558,49,Male,Kolkata,Retired,153020.0,651,Verified
1559,41,Male,Lucknow,Salaried,,559,Verified
1560,31,Male,Ahmedabad,Retired,103501.0,620,Verified
1561,49,Female,Ahmedabad,Self-Employed,243505.0,849,Verified
1562,73,Male,Hyderabad,Salaried,103356.0,730,Verified
1563,63,Male,Jaipur,Business,85617.0,728,Verified
1564,60,Male,Chennai,Business,522622.0,685,Verified
1565,33,Male,Jaipur,Retired,396903.0,705,Verified
1566,21,Female,Pune,Retired,176406.0,673,Verified
1567,69,Female,Kolkata,Salaried,263906.0,754,Verified
1568,54,Female,Chennai,Salaried,35047.0,718,Verified
1569,71,Female,Delhi,Retired,83073.0,610,Verified
1570,38,Female,Ahmedabad,Self-Employed,100511.0,731,Verified
1571,31,Male,Kolkata,Business,115660.0,501,Verified
1572,48,Male,Bengaluru,Salaried,99313.0,745,Verified
1573,72,Male,Pune,Self-Employed,28853.0,590,Pending
1574,65,Male,Lucknow,Retired,167982.0,701,Verified
1575,35,Female,Pune,Farmer,184645.0,608,Verified
1576,24,Female,Kolkata,Salaried,348411.0,710,Pending
1577,27,Male,Delhi,Farmer,83035.0,759,Verified
1578,24,Female,Ahmedabad,Self-Employed,79055.0,837,Verified
1579,50,Female,Mumbai,Business,26689.0,578,Not Started
1580,40,Male,Mumbai,Self-Employed,111732.0,792,Verified
1581,38,Male,Kolkata,Business,228815.0,721,Verified
1582,36,Male,Hyderabad,Self-Employed,92313.0,671,Verified
